26799,Steak,Large,Pho,2026-08-06 18:49:00.0000000,15.99,194560,TABLE,A3,Cash,18,Thursday
268,Pork & Fried Roll,NULL,Noodle Salad Bowl,2026-06-03 21:05:00.0000000,15.99,185350,TO GO,NULL,Credit Card,21,Wednesday
2680,Brisket,Large,Pho,2026-06-08 21:44:00.0000000,15.99,186159,TO GO,NULL,Credit Card,21,Monday
26800,Steak & Tendon,Small,Pho,2026-08-06 18:51:00.0000000,14.99,194561,TABLE,A4,Credit Card,18,Thursday
26801,Chicken,NULL,Grilled & Wok,2026-08-06 18:58:00.0000000,14.49,194562,TO GO,NULL,Credit Card,18,Thursday
26802,Spring Roll,NULL,Appetizer,2026-08-06 18:58:00.0000000,3.25,194562,TO GO,NULL,Credit Card,18,Thursday
26803,Gyoza,NULL,Appetizer,2026-08-06 18:58:00.0000000,9.59,194562,TO GO,NULL,Credit Card,18,Thursday
26804,Gyoza,NULL,Appetizer,2026-08-06 19:07:00.0000000,9.59,194563,TO GO,NULL,Credit Card,19,Thursday
26805,Spring Roll,NULL,Appetizer,2026-08-06 19:07:00.0000000,3.25,194563,TO GO,NULL,Credit Card,19,Thursday
26806,"Brisket, Fatty, Flank & Tendon",Large,Pho,2026-08-06 19:08:00.0000000,15.99,194564,TO GO,NULL,Credit Card,19,Thursday
26807,(6pcs),NULL,Appetizer,2026-08-06 19:08:00.0000000,8.49,194564,TO GO,NULL,Credit Card,19,Thursday
26808,COCONUT Juice,NULL,Coffee & Drinks,2026-08-06 19:08:00.0000000,4.19,194564,TO GO,NULL,Credit Card,19,Thursday
26809,Fried Roll,NULL,Appetizer,2026-08-06 19:09:00.0000000,3.25,194565,TO GO,NULL,Credit Card,19,Thursday
2681,"Steak, Brisket, Flank, tendon & Tripe",Small,Pho,2026-06-08 21:44:00.0000000,14.99,186159,TO GO,NULL,Credit Card,21,Monday
26810,Steak,Large,Pho,2026-08-06 19:20:00.0000000,15.99,194566,TABLE,C3,Cash,19,Thursday
26811,Kid's Meal,NULL,Kid's Meal,2026-08-06 19:20:00.0000000,10.99,194566,TABLE,C3,Cash,19,Thursday
26812,Kid's Meal,NULL,Kid's Meal,2026-08-06 19:20:00.0000000,10.99,194567,TO GO,NULL,Credit Card,19,Thursday
26813,Kid's Meal,NULL,Kid's Meal,2026-08-06 19:27:00.0000000,10.99,194568,TABLE,B1,Cash,19,Thursday
26814,Pepsi,NULL,Coffee & Drinks,2026-08-06 19:28:00.0000000,3.29,194569,TABLE,B2,Credit Card,19,Thursday
26815,NO MEAT PHO LARGE,NULL,Pho,2026-08-06 19:28:00.0000000,12.99,194569,TABLE,B2,Credit Card,19,Thursday
26816,Sweet Beef,NULL,French Bread,2026-08-06 19:28:00.0000000,9.99,194569,TABLE,B2,Credit Card,19,Thursday
26817,Spring Roll,NULL,Appetizer,2026-08-06 19:28:00.0000000,3.25,194569,TABLE,B2,Credit Card,19,Thursday
26818,Spring Roll,NULL,Appetizer,2026-08-06 19:28:00.0000000,3.25,194569,TABLE,B2,Credit Card,19,Thursday
26819,Spring Roll,NULL,Appetizer,2026-08-06 19:33:00.0000000,3.25,194570,TO GO,NULL,Cash,19,Thursday
2682,brown sugar milk tea,NULL,Coffee & Drinks,2026-06-08 21:44:00.0000000,7.98,186159,TO GO,NULL,Credit Card,21,Monday
26820,CAN,NULL,Coffee & Drinks,2026-08-06 19:33:00.0000000,2.49,194570,TO GO,NULL,Cash,19,Thursday
26821,Brisket,Large,Pho,2026-08-06 19:36:00.0000000,15.99,194571,TABLE,A4,Credit Card,19,Thursday
26822,Tofu Spring Roll,NULL,Appetizer,2026-08-06 19:36:00.0000000,3.75,194571,TABLE,A4,Credit Card,19,Thursday
26823,EXtra Mushroom,NULL,Side Orders,2026-08-06 19:36:00.0000000,2.49,194571,TABLE,A4,Credit Card,19,Thursday
26824,(6pcs),NULL,Appetizer,2026-08-06 19:36:00.0000000,8.49,194572,TO GO,NULL,Credit Card,19,Thursday
26825,Kid's Meal,NULL,Kid's Meal,2026-08-06 19:48:00.0000000,10.99,194573,TABLE,C4,Cash,19,Thursday
26826,Shrimp Fried Rice,NULL,Fried Rice,2026-08-06 19:48:00.0000000,15.49,194573,TABLE,C4,Cash,19,Thursday
26827,Spring Roll,NULL,Appetizer,2026-08-06 19:48:00.0000000,3.25,194573,TABLE,C4,Cash,19,Thursday
26828,Kid's Meal,NULL,Kid's Meal,2026-08-06 19:48:00.0000000,10.99,194573,TABLE,C4,Cash,19,Thursday
26829,Kid's Meal,NULL,Kid's Meal,2026-08-06 19:51:00.0000000,10.99,194574,TABLE,A5,Credit Card,19,Thursday
2683,Kiwi,NULL,Bubble Juice,2026-06-08 21:44:00.0000000,5.99,186159,TO GO,NULL,Credit Card,21,Monday
26830,Steak,Small,Pho,2026-08-06 19:51:00.0000000,14.99,194574,TABLE,A5,Credit Card,19,Thursday
26831,Steak & Brisket,Small,Pho,2026-08-06 20:07:00.0000000,14.99,194575,TO GO,NULL,Credit Card,20,Thursday
26832,Spring Roll,NULL,Appetizer,2026-08-06 20:07:00.0000000,3.25,194575,TO GO,NULL,Credit Card,20,Thursday
26833,TOGO,NULL,TOGO,2026-08-06 20:07:00.0000000,0.5,194575,TO GO,NULL,Credit Card,20,Thursday
26834,Steak & Brisket,Large,Pho,2026-08-06 20:07:00.0000000,15.99,194576,TO GO,NULL,Credit Card,20,Thursday
26835,TOGO,NULL,TOGO,2026-08-06 20:07:00.0000000,0.5,194576,TO GO,NULL,Credit Card,20,Thursday
26836,Kid's Meal,NULL,Kid's Meal,2026-08-06 20:24:00.0000000,10.99,194577,TO GO,NULL,Credit Card,20,Thursday
26837,Chicken & Beef,NULL,Grilled & Wok,2026-08-06 20:24:00.0000000,16.49,194577,TO GO,NULL,Credit Card,20,Thursday
26838,Steak & Meat Balls,Large,Pho,2026-08-06 20:25:00.0000000,15.99,194578,TABLE,A2,Credit Card,20,Thursday
26839,Peach,NULL,Bubble Juice,2026-08-06 20:25:00.0000000,5.99,194578,TABLE,A2,Credit Card,20,Thursday
2684,TOGO,NULL,TOGO,2026-06-08 21:44:00.0000000,0.5,186159,TO GO,NULL,Credit Card,21,Monday
26840,Fried Roll,NULL,Appetizer,2026-08-06 20:25:00.0000000,3.25,194578,TABLE,A2,Credit Card,20,Thursday
26841,Brisket,Small,Pho,2026-08-06 20:25:00.0000000,14.99,194578,TABLE,A2,Credit Card,20,Thursday
26842,Fried Roll,NULL,Appetizer,2026-08-06 20:25:00.0000000,3.25,194578,TABLE,A2,Credit Card,20,Thursday
26843,Brisket,Large,Pho,2026-08-06 20:25:00.0000000,15.99,194578,TABLE,A2,Credit Card,20,Thursday
26844,Spring Roll,NULL,Appetizer,2026-08-06 20:44:00.0000000,3.25,194579,TO GO,NULL,Credit Card,20,Thursday
26845,"Steak, Brisket, Flank, tendon & Tripe",Large,Pho,2026-08-06 20:44:00.0000000,15.99,194579,TO GO,NULL,Credit Card,20,Thursday
26846,Kid's Meal,NULL,Kid's Meal,2026-08-06 20:44:00.0000000,10.99,194579,TO GO,NULL,Credit Card,20,Thursday
26847,TOGO,NULL,TOGO,2026-08-06 20:44:00.0000000,0.5,194579,TO GO,NULL,Credit Card,20,Thursday
26848,Spring Roll,NULL,Appetizer,2026-08-06 20:56:00.0000000,3.25,194580,TO GO,NULL,Credit Card,20,Thursday
26849,"Steak, Brisket, Flank, tendon & Tripe",Small,Pho,2026-08-06 20:59:00.0000000,14.99,194581,TABLE,C4,Cash,20,Thursday
2685,Chicken,Large,Pho,2026-06-08 21:44:00.0000000,15.99,186160,TO GO,NULL,Cash,21,Monday
26850,Spring Roll,NULL,Appetizer,2026-08-06 20:59:00.0000000,3.25,194582,TABLE,C4,Credit Card,20,Thursday
26851,Vegetable Fried Rice,NULL,Fried Rice,2026-08-06 20:59:00.0000000,15.49,194583,TABLE,C4,Credit Card,20,Thursday
26852,Chicken,NULL,Grilled & Wok,2026-08-06 21:00:00.0000000,14.49,194584,TO GO,NULL,Cash,21,Thursday
26853,Lychee,+1 add-in,Bubble Juice,2026-08-06 21:00:00.0000000,6.98,194584,TO GO,NULL,Cash,21,Thursday
26854,TOGO,NULL,TOGO,2026-08-06 21:00:00.0000000,0.5,194584,TO GO,NULL,Cash,21,Thursday
26855,Extra Meatball (10 pieces),NULL,Side Orders,2026-08-06 21:04:00.0000000,7.99,194585,TO GO,NULL,Cash,21,Thursday
26856,Fried Roll,NULL,Appetizer,2026-08-06 21:04:00.0000000,3.25,194585,TO GO,NULL,Cash,21,Thursday
26857,"Steak, Brisket, Flank, tendon & Tripe",Large,Pho,2026-08-06 21:04:00.0000000,15.99,194585,TO GO,NULL,Cash,21,Thursday
26858,Spring Roll,NULL,Appetizer,2026-08-06 21:04:00.0000000,3.25,194585,TO GO,NULL,Cash,21,Thursday
26859,Spring Roll,NULL,Appetizer,2026-08-06 21:04:00.0000000,3.25,194585,TO GO,NULL,Cash,21,Thursday
2686,TOGO,NULL,TOGO,2026-06-08 21:44:00.0000000,0.5,186160,TO GO,NULL,Cash,21,Monday
26860,TOGO,NULL,TOGO,2026-08-06 21:04:00.0000000,0.5,194585,TO GO,NULL,Cash,21,Thursday
26861,Fried Roll &Gyoza,NULL,Appetizer,2026-08-06 21:11:00.0000000,12.99,194586,TO GO,NULL,Credit Card,21,Thursday
26862,Orange Crush,NULL,Coffee & Drinks,2026-08-06 21:11:00.0000000,3.29,194586,TO GO,NULL,Credit Card,21,Thursday
26863,Seafood,NULL,Pho,2026-08-06 21:11:00.0000000,17.49,194586,TO GO,NULL,Credit Card,21,Thursday
26864,Seafood,NULL,Pho,2026-08-06 21:11:00.0000000,17.49,194586,TO GO,NULL,Credit Card,21,Thursday
26865,Chicken Fried Rice,NULL,Fried Rice,2026-08-06 21:11:00.0000000,15.49,194586,TO GO,NULL,Credit Card,21,Thursday
26866,Steak,Large,Pho,2026-08-06 21:11:00.0000000,15.99,194586,TO GO,NULL,Credit Card,21,Thursday
26867,TOGO,NULL,TOGO,2026-08-06 21:11:00.0000000,0.5,194586,TO GO,NULL,Credit Card,21,Thursday
26868,TOGO,NULL,TOGO,2026-08-06 21:11:00.0000000,0.5,194586,TO GO,NULL,Credit Card,21,Thursday
26869,Hot Tea,NULL,Coffee & Drinks,2026-08-06 21:17:00.0000000,1.99,194587,TABLE,C1,Credit Card,21,Thursday
2687,Grilled Chicken,NULL,Noodle Salad Bowl,2026-06-08 21:52:00.0000000,15.99,186161,TO GO,NULL,Cash,21,Monday
26870,Spring Roll,NULL,Appetizer,2026-08-06 21:17:00.0000000,3.25,194587,TABLE,C1,Credit Card,21,Thursday
26871,Fried Roll,NULL,Appetizer,2026-08-06 21:17:00.0000000,3.25,194587,TABLE,C1,Credit Card,21,Thursday
26872,Meat Balls,Small,Pho,2026-08-06 21:17:00.0000000,14.99,194587,TABLE,C1,Credit Card,21,Thursday
26873,Kiwi,NULL,Bubble Juice,2026-08-06 21:17:00.0000000,5.99,194587,TABLE,C1,Credit Card,21,Thursday
26874,Steak,Large,Pho,2026-08-06 21:18:00.0000000,15.99,194588,TABLE,A1,Credit Card,21,Thursday
26875,Spring Roll,NULL,Appetizer,2026-08-06 21:18:00.0000000,3.25,194589,TO GO,NULL,Credit Card,21,Thursday
26876,Steak & Brisket,Large,Pho,2026-08-06 21:18:00.0000000,15.99,194589,TO GO,NULL,Credit Card,21,Thursday
26877,Thai Tea,NULL,Coffee & Drinks,2026-08-06 21:20:00.0000000,5.99,194590,TABLE,B2,Credit Card,21,Thursday
26878,Tofu Spring Roll,NULL,Appetizer,2026-08-06 21:22:00.0000000,3.75,194591,TO GO,NULL,Cash,21,Thursday
26879,Tendon & Flank,Large,Pho,2026-08-06 21:24:00.0000000,15.99,194592,TO GO,NULL,Credit Card,21,Thursday
2688,TOGO,NULL,TOGO,2026-06-08 21:52:00.0000000,0.5,186161,TO GO,NULL,Cash,21,Monday
26880,Steak,Small,Pho,2026-08-06 21:24:00.0000000,14.99,194592,TO GO,NULL,Credit Card,21,Thursday
26881,Steak & Brisket,Large,Pho,2026-08-06 21:24:00.0000000,15.99,194592,TO GO,NULL,Credit Card,21,Thursday
26882,TOGO,NULL,TOGO,2026-08-06 21:24:00.0000000,0.5,194592,TO GO,NULL,Credit Card,21,Thursday
26883,TOGO,NULL,TOGO,2026-08-06 21:24:00.0000000,0.5,194592,TO GO,NULL,Credit Card,21,Thursday
26884,TOGO,NULL,TOGO,2026-08-06 21:24:00.0000000,0.5,194592,TO GO,NULL,Credit Card,21,Thursday
26885,Steak & Meat Balls,Large,Pho,2026-08-06 21:25:00.0000000,15.99,194593,TABLE,C4,Credit Card,21,Thursday
26886,Fried Roll,NULL,Appetizer,2026-08-06 21:29:00.0000000,3.25,194594,TO GO,NULL,Credit Card,21,Thursday
26887,Pepsi,NULL,Coffee & Drinks,2026-08-06 21:29:00.0000000,3.29,194594,TO GO,NULL,Credit Card,21,Thursday
26888,Steak & Meat Balls,Small,Pho,2026-08-06 21:29:00.0000000,14.99,194594,TO GO,NULL,Credit Card,21,Thursday
26889,Chicken Fried Rice,NULL,Fried Rice,2026-08-06 21:29:00.0000000,15.49,194594,TO GO,NULL,Credit Card,21,Thursday
2689,Shrimp Fried Rice,NULL,Fried Rice,2026-06-08 21:57:00.0000000,15.49,186162,TABLE,A1,Credit Card,21,Monday
26890,Taro,NULL,Bubble Juice,2026-08-06 21:29:00.0000000,5.99,194594,TO GO,NULL,Credit Card,21,Thursday
26891,TOGO,NULL,TOGO,2026-08-06 21:29:00.0000000,0.5,194594,TO GO,NULL,Credit Card,21,Thursday
26892,Pork & Fried Roll,NULL,Noodle Salad Bowl,2026-08-06 21:34:00.0000000,15.99,194595,TABLE,C2,Credit Card,21,Thursday
26893,(6pcs),NULL,Appetizer,2026-08-06 21:34:00.0000000,8.49,194595,TABLE,C2,Credit Card,21,Thursday
26894,Diet Pepsi,NULL,Coffee & Drinks,2026-08-06 21:34:00.0000000,3.29,194595,TABLE,C2,Credit Card,21,Thursday
26895,"Brisket, Fatty, Flank & Tendon",Small,Pho,2026-08-06 21:38:00.0000000,14.99,194596,TO GO,NULL,Credit Card,21,Thursday
26896,TOGO,NULL,TOGO,2026-08-06 21:38:00.0000000,0.5,194596,TO GO,NULL,Credit Card,21,Thursday
26897,Steak & Brisket,Large,Pho,2026-08-06 21:38:00.0000000,15.99,194597,TO GO,NULL,Credit Card,21,Thursday
26898,Prawn & Pork,NULL,Noodle Salad Bowl,2026-08-06 21:38:00.0000000,15.99,194597,TO GO,NULL,Credit Card,21,Thursday
26899,TOGO,NULL,TOGO,2026-08-06 21:38:00.0000000,0.5,194597,TO GO,NULL,Credit Card,21,Thursday
269,Spring Roll,NULL,Appetizer,2026-06-03 21:05:00.0000000,3.25,185350,TO GO,NULL,Credit Card,21,Wednesday
2690,Kid's Meal,NULL,Kid's Meal,2026-06-08 21:57:00.0000000,10.99,186162,TABLE,A1,Credit Card,21,Monday
26900,TOGO,NULL,TOGO,2026-08-06 21:38:00.0000000,0.5,194597,TO GO,NULL,Credit Card,21,Thursday
26901,Vege & Tofu,Large,Pho,2026-08-06 21:40:00.0000000,15.99,194598,TO GO,NULL,Cash,21,Thursday
26902,Steak & Brisket,Large,Pho,2026-08-06 21:40:00.0000000,15.99,194598,TO GO,NULL,Cash,21,Thursday
26903,Chicken Fried Rice,NULL,Fried Rice,2026-08-06 21:40:00.0000000,15.49,194598,TO GO,NULL,Cash,21,Thursday
26904,TOGO,NULL,TOGO,2026-08-06 21:40:00.0000000,0.5,194598,TO GO,NULL,Cash,21,Thursday
26905,TOGO,NULL,TOGO,2026-08-06 21:40:00.0000000,0.5,194598,TO GO,NULL,Cash,21,Thursday
26906,Pepsi,NULL,Coffee & Drinks,2026-08-06 21:43:00.0000000,3.29,194599,TO GO,NULL,Cash,21,Thursday
26907,"Steak, Fatty Flank, tendon & Tripe",Small,Pho,2026-08-06 21:43:00.0000000,14.99,194599,TO GO,NULL,Cash,21,Thursday
26908,Pineapple,NULL,Bubble Juice,2026-08-06 21:43:00.0000000,5.99,194599,TO GO,NULL,Cash,21,Thursday
26909,Honeydew,+1 add-in,Bubble Juice,2026-08-06 21:43:00.0000000,6.98,194599,TO GO,NULL,Cash,21,Thursday
2691,Spring Roll,NULL,Appetizer,2026-06-08 22:23:00.0000000,3.25,186163,TO GO,NULL,Credit Card,22,Monday
26910,"Brisket, Fatty, Flank & Tendon",Large,Pho,2026-08-06 21:43:00.0000000,15.99,194600,TO GO,NULL,Credit Card,21,Thursday
26911,Fried Roll,NULL,Appetizer,2026-08-06 21:47:00.0000000,3.25,194601,TO GO,NULL,Credit Card,21,Thursday
26912,Seafood,NULL,Pho,2026-08-06 21:47:00.0000000,17.49,194601,TO GO,NULL,Credit Card,21,Thursday
26913,TOGO,NULL,TOGO,2026-08-06 21:47:00.0000000,0.5,194601,TO GO,NULL,Credit Card,21,Thursday
26914,Spring Roll,NULL,Appetizer,2026-08-06 21:48:00.0000000,3.25,194602,TABLE,C3,Credit Card,21,Thursday
26915,Brisket & Flank,Large,Pho,2026-08-06 21:48:00.0000000,15.99,194602,TABLE,C3,Credit Card,21,Thursday
26916,Brisket,Large,Pho,2026-08-06 21:48:00.0000000,15.99,194603,TABLE,A2,Credit Card,21,Thursday
26917,Pepsi,NULL,Coffee & Drinks,2026-08-06 21:48:00.0000000,3.29,194603,TABLE,A2,Credit Card,21,Thursday
26918,Steak & Meat Balls,Large,Pho,2026-08-06 21:48:00.0000000,15.99,194603,TABLE,A2,Credit Card,21,Thursday
26919,"Brisket, Fatty, Flank & Tendon",Large,Pho,2026-08-06 21:48:00.0000000,15.99,194603,TABLE,A2,Credit Card,21,Thursday
2692,Spring Roll,NULL,Appetizer,2026-06-08 22:42:00.0000000,3.25,186164,TO GO,NULL,Credit Card,22,Monday
26920,Fried Roll,NULL,Appetizer,2026-08-06 21:48:00.0000000,3.25,194603,TABLE,A2,Credit Card,21,Thursday
26921,Steak,Large,Pho,2026-08-06 22:00:00.0000000,15.99,194604,TO GO,NULL,Credit Card,22,Thursday
26922,TOGO,NULL,TOGO,2026-08-06 22:00:00.0000000,0.5,194604,TO GO,NULL,Credit Card,22,Thursday
26923,Steak,Large,Pho,2026-08-06 22:11:00.0000000,15.99,194605,TABLE,C3,Credit Card,22,Thursday
26924,Vege & Tofu,Small,Pho,2026-08-06 22:11:00.0000000,14.99,194605,TABLE,C3,Credit Card,22,Thursday
26925,Steak & Brisket,Large,Pho,2026-08-06 22:34:00.0000000,15.99,194606,TABLE,B2,Credit Card,22,Thursday
26926,Thai Tea,NULL,Coffee & Drinks,2026-08-06 22:34:00.0000000,5.99,194606,TABLE,B2,Credit Card,22,Thursday
26927,Steak & Brisket,Small,Pho,2026-08-06 22:34:00.0000000,14.99,194606,TABLE,B2,Credit Card,22,Thursday
26928,"Steak, Brisket, Flank, tendon & Tripe",Small,Pho,2026-08-06 22:58:00.0000000,14.99,194607,TO GO,NULL,Cash,22,Thursday
26929,Chicken,Large,Pho,2026-08-06 22:58:00.0000000,15.99,194607,TO GO,NULL,Cash,22,Thursday
2693,Fried Roll,NULL,Appetizer,2026-06-08 22:42:00.0000000,3.25,186164,TO GO,NULL,Credit Card,22,Monday
26930,TOGO,NULL,TOGO,2026-08-06 22:58:00.0000000,0.5,194607,TO GO,NULL,Cash,22,Thursday
26931,Spring Roll,NULL,Appetizer,2026-08-07 10:11:00.0000000,3.25,194608,TABLE,A3,Credit Card,10,Friday
26932,Steak & Brisket,Small,Pho,2026-08-07 10:11:00.0000000,14.99,194608,TABLE,A3,Credit Card,10,Friday
26933,"Steak, Brisket, Flank, tendon & Tripe",Small,Pho,2026-08-07 10:21:00.0000000,14.99,194609,TABLE,B1,Credit Card,10,Friday
26934,BBQ Pork Spring Roll,NULL,Appetizer,2026-08-07 10:21:00.0000000,4.99,194609,TABLE,B1,Credit Card,10,Friday
26935,Spring Roll,NULL,Appetizer,2026-08-07 10:56:00.0000000,3.25,194610,TABLE,B2,Credit Card,10,Friday
26936,Sweet Beef,NULL,French Bread,2026-08-07 11:02:00.0000000,9.99,194611,TABLE,C4,Credit Card,11,Friday
26937,Kid's Meal,NULL,Kid's Meal,2026-08-07 11:02:00.0000000,10.99,194611,TABLE,C4,Credit Card,11,Friday
26938,Brisket,Large,Pho,2026-08-07 11:02:00.0000000,15.99,194611,TABLE,C4,Credit Card,11,Friday
26939,Kid's Meal,NULL,Kid's Meal,2026-08-07 11:02:00.0000000,10.99,194611,TABLE,C4,Credit Card,11,Friday
2694,Spicy Pork,NULL,French Bread,2026-06-08 22:42:00.0000000,9.99,186164,TO GO,NULL,Credit Card,22,Monday
26940,Vegetable Fried Rice,NULL,Fried Rice,2026-08-07 11:09:00.0000000,15.49,194612,TO GO,NULL,Credit Card,11,Friday
26941,Spicy Pork,NULL,French Bread,2026-08-07 11:09:00.0000000,9.99,194612,TO GO,NULL,Credit Card,11,Friday
26942,Steak,Large,Pho,2026-08-07 11:09:00.0000000,15.99,194612,TO GO,NULL,Credit Card,11,Friday
26943,Kid's Meal,NULL,Kid's Meal,2026-08-07 11:09:00.0000000,10.99,194612,TO GO,NULL,Credit Card,11,Friday
26944,TOGO,NULL,TOGO,2026-08-07 11:09:00.0000000,0.5,194612,TO GO,NULL,Credit Card,11,Friday
26945,TOGO,NULL,TOGO,2026-08-07 11:09:00.0000000,0.5,194612,TO GO,NULL,Credit Card,11,Friday
26946,Gyoza,NULL,Appetizer,2026-08-07 11:10:00.0000000,9.59,194613,TABLE,B3,Credit Card,11,Friday
26947,Kiwi,NULL,Bubble Juice,2026-08-07 11:12:00.0000000,5.99,194614,TO GO,NULL,Credit Card,11,Friday
26948,Chicken & Beef,NULL,Grilled & Wok,2026-08-07 11:12:00.0000000,16.49,194614,TO GO,NULL,Credit Card,11,Friday
26949,Spring Roll,NULL,Appetizer,2026-08-07 11:12:00.0000000,3.25,194614,TO GO,NULL,Credit Card,11,Friday
2695,"Brisket, Fatty, Flank & Tendon",Small,Pho,2026-06-08 22:51:00.0000000,14.99,186165,TO GO,NULL,Credit Card,22,Monday
26950,Brisket,Small,Pho,2026-08-07 11:15:00.0000000,14.99,194615,TO GO,NULL,Credit Card,11,Friday
26951,BBQ Pork,NULL,French Bread,2026-08-07 11:15:00.0000000,8.99,194615,TO GO,NULL,Credit Card,11,Friday
26952,TOGO,NULL,TOGO,2026-08-07 11:15:00.0000000,0.5,194615,TO GO,NULL,Credit Card,11,Friday
26953,Brisket,Small,Pho,2026-08-07 11:18:00.0000000,14.99,194616,TABLE,A2,Credit Card,11,Friday
26954,Pepsi,NULL,Coffee & Drinks,2026-08-07 11:18:00.0000000,3.29,194617,TABLE,A2,Credit Card,11,Friday
26955,brown sugar milk tea,NULL,Coffee & Drinks,2026-08-07 11:18:00.0000000,7.98,194618,TABLE,A2,Credit Card,11,Friday
26956,Steak,Large,Pho,2026-08-07 11:26:00.0000000,15.99,194619,TABLE,A3,Credit Card,11,Friday
26957,(6pcs),NULL,Appetizer,2026-08-07 11:36:00.0000000,8.49,194620,TABLE,B1,Credit Card,11,Friday
26958,Steak,Large,Pho,2026-08-07 11:37:00.0000000,15.99,194621,TO GO,NULL,Credit Card,11,Friday
26959,Steak & Tendon,Small,Pho,2026-08-07 11:37:00.0000000,14.99,194621,TO GO,NULL,Credit Card,11,Friday
2696,Brisket,Large,Pho,2026-06-08 22:51:00.0000000,15.99,186165,TO GO,NULL,Credit Card,22,Monday
26960,Spring Roll,NULL,Appetizer,2026-08-07 11:37:00.0000000,3.25,194621,TO GO,NULL,Credit Card,11,Friday
26961,TOGO,NULL,TOGO,2026-08-07 11:37:00.0000000,0.5,194621,TO GO,NULL,Credit Card,11,Friday
26962,Steak & Meat Balls,Large,Pho,2026-08-07 11:38:00.0000000,15.99,194622,TABLE,B1,Cash,11,Friday
26963,Chicken,Small,Pho,2026-08-07 11:38:00.0000000,14.99,194622,TABLE,B1,Cash,11,Friday
26964,Tofu Bread,NULL,French Bread,2026-08-07 11:38:00.0000000,8.99,194622,TABLE,B1,Cash,11,Friday
26965,Chicken,Large,Pho,2026-08-07 11:38:00.0000000,15.99,194622,TABLE,B1,Cash,11,Friday
26966,"Brisket, Fatty, Flank & Tendon",Small,Pho,2026-08-07 11:46:00.0000000,14.99,194623,TO GO,NULL,Credit Card,11,Friday
26967,Vege & Tofu,Small,Pho,2026-08-07 11:46:00.0000000,14.99,194623,TO GO,NULL,Credit Card,11,Friday
26968,TOGO,NULL,TOGO,2026-08-07 11:46:00.0000000,0.5,194623,TO GO,NULL,Credit Card,11,Friday
26969,Chicken & Pork,NULL,Grilled & Wok,2026-08-07 11:57:00.0000000,16.49,194624,TO GO,NULL,Cash,11,Friday
2697,TOGO,NULL,TOGO,2026-06-08 22:51:00.0000000,0.5,186165,TO GO,NULL,Credit Card,22,Monday
26970,Steak & Brisket,Small,Pho,2026-08-07 11:57:00.0000000,14.99,194624,TO GO,NULL,Cash,11,Friday
26971,Steak,Large,Pho,2026-08-07 11:57:00.0000000,15.99,194624,TO GO,NULL,Cash,11,Friday
26972,TOGO,NULL,TOGO,2026-08-07 11:57:00.0000000,0.5,194624,TO GO,NULL,Cash,11,Friday
26973,TOGO,NULL,TOGO,2026-08-07 11:57:00.0000000,0.5,194624,TO GO,NULL,Cash,11,Friday
26974,TOGO,NULL,TOGO,2026-08-07 11:57:00.0000000,0.5,194624,TO GO,NULL,Cash,11,Friday
26975,Spring Roll,NULL,Appetizer,2026-08-07 12:02:00.0000000,3.25,194625,TO GO,NULL,Credit Card,12,Friday
26976,Spring Roll,NULL,Appetizer,2026-08-07 12:02:00.0000000,3.25,194625,TO GO,NULL,Credit Card,12,Friday
26977,Steak & Tendon,Large,Pho,2026-08-07 12:02:00.0000000,15.99,194625,TO GO,NULL,Credit Card,12,Friday
26978,Fried Roll,NULL,Appetizer,2026-08-07 12:02:00.0000000,3.25,194625,TO GO,NULL,Credit Card,12,Friday
26979,TOGO,NULL,TOGO,2026-08-07 12:02:00.0000000,0.5,194625,TO GO,NULL,Credit Card,12,Friday
2698,TOGO,NULL,TOGO,2026-06-08 22:51:00.0000000,0.5,186165,TO GO,NULL,Credit Card,22,Monday
26980,Kid's Meal,NULL,Kid's Meal,2026-08-07 12:08:00.0000000,10.99,194626,TABLE,B2,Credit Card,12,Friday
26981,Kid's Meal,NULL,Kid's Meal,2026-08-07 12:08:00.0000000,10.99,194626,TABLE,B2,Credit Card,12,Friday
26982,Steak,Large,Pho,2026-08-07 12:08:00.0000000,15.99,194626,TABLE,B2,Credit Card,12,Friday
26983,Spring Roll,NULL,Appetizer,2026-08-07 12:08:00.0000000,3.25,194627,TO GO,NULL,Credit Card,12,Friday
26984,Thai Tea,NULL,Coffee & Drinks,2026-08-07 12:11:00.0000000,5.99,194628,TO GO,NULL,Cash,12,Friday
26985,Spicy Pork,NULL,French Bread,2026-08-07 12:19:00.0000000,9.99,194629,TO GO,NULL,Credit Card,12,Friday
26986,Brisket,Large,Pho,2026-08-07 12:19:00.0000000,15.99,194629,TO GO,NULL,Credit Card,12,Friday
26987,Chicken,Large,Pho,2026-08-07 12:19:00.0000000,15.99,194629,TO GO,NULL,Credit Card,12,Friday
26988,Steak,Large,Pho,2026-08-07 12:19:00.0000000,15.99,194629,TO GO,NULL,Credit Card,12,Friday
26989,TOGO,NULL,TOGO,2026-08-07 12:19:00.0000000,0.5,194629,TO GO,NULL,Credit Card,12,Friday
2699,Spring Roll,NULL,Appetizer,2026-06-08 22:54:00.0000000,3.25,186166,TO GO,NULL,Credit Card,22,Monday
26990,TOGO,NULL,TOGO,2026-08-07 12:19:00.0000000,0.5,194629,TO GO,NULL,Credit Card,12,Friday
